Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Classification
0.975280534,1.160865364,1.73725458,0.857832739,2.067877587,-0.107379917,3
-1.352648617,1.109778995,1.918763011,-0.035798083,1.388492302,-0.766762034,3
-2.23267501,-0.182750876,0.09738512,-4.344342667,0.428953556,1.540531738,2
0.395261422,-2.493860226,0.769169335,0.359935737,0.03828904,1.088155041,3
1.362211557,-2.481618123,0.556031281,0.431063303,1.084878307,-1.070516363,3
1.719189768,-0.907130157,-0.544523388,0.799931658,1.479756178,-1.394379712,3
-0.548931702,0.847195953,1.035424902,0.781787301,0.583728984,0.765335532,3
0.739467636,1.112078589,-0.648936021,0.766131837,1.72540836,-0.426118729,3
0.035141448,0.49337066,0.006315653,-0.121464275,1.149434279,0.671362196,3
-1.367794688,-1.231228509,0.776688337,0.346645586,1.915964674,-0.573891215,3
1.252557733,-0.990547836,1.740105673,2.736958149,1.293480182,1.993731851,3
0.20454962,1.221253052,2.43777945,2.625276634,0.998664024,2.044911145,3
1.217041764,-0.265453113,-0.499333838,1.603019017,1.232515823,-0.343462797,3
-1.13873926,-1.187219651,0.939239227,-2.223621552,0.995532128,3.31429073,2
-1.270254975,0.843486962,-0.157894938,0.100000058,0.095556723,1.569121936,3
-0.077664912,-1.10531425,-0.188970162,1.419915277,0.433398321,1.457304123,3
0.449003986,-0.17927296,-0.024732251,1.219783439,0.82413412,-0.786701416,3
0.641522504,-1.075864883,0.775031612,2.111899413,0.248013191,2.104187329,3
-0.444866553,-0.038078058,0.078780643,0.955897231,1.282011599,-1.231512785,3
-1.257305669,-0.542003804,0.86298625,1.673009241,1.746988144,-0.767147114,3
-2.651995267,-0.23732735,0.166522262,1.965810188,0.199849313,-2.145891095,3
1.536578059,0.905762952,-0.498909313,-0.133343748,-0.616834382,-0.306059223,0
0.218544596,1.208656507,1.61868149,0.022131617,1.318836519,-0.929269417,3
-0.976938717,2.16631402,0.305645789,0.42962382,0.958272531,-1.162997009,3
2.043631698,-2.09978841,1.077416964,0.869021184,-0.370408376,0.946697999,1
0.148351335,0.851080729,-1.527490118,0.864345215,1.074402906,0.566256922,3
0.087018452,-1.359663759,-1.615905014,1.132494239,-0.681743337,-0.771744449,2
-0.55736683,0.108448852,-0.825799265,1.512648911,-0.263551987,3.574446164,3
2.34489508,-0.325062762,0.472888054,1.025530467,-0.443351962,-0.379340007,3
-0.226472913,-0.287829216,1.52221831,0.915994734,-0.584220048,1.08822322,1
0.759923838,0.764805608,0.536109948,-1.254045726,1.075767829,-0.82401803,2
-0.545088374,-1.581674125,1.041114501,1.940066128,1.202200081,0.830905453,3
-0.732440206,-0.144329269,-0.538729819,2.438797377,0.376942381,3.195501934,3
0.636238645,2.589951478,-0.35421754,-2.171651538,1.701720854,-2.255728748,3
0.229447973,-0.780021313,0.579344053,0.268444392,0.737373384,-0.436731198,3
0.133757694,-0.914158225,-1.141613619,1.443366373,0.5398213,-1.384591621,3
-1.551226969,-0.027751615,0.357590845,1.340304199,-0.577784778,0.11863373,3
1.099083882,-1.655003182,0.912890668,-1.146144685,0.04968576,1.204010718,3
-2.002018383,-1.35994429,-0.990600262,-0.9403892,0.92971002,-0.543364206,2
0.081219834,-0.230668716,-0.223695479,-0.122611119,1.138849906,0.963702069,3
0.207890971,-0.41077531,-0.346892216,-0.442557434,-0.856194343,-0.616510209,0
0.31592914,0.999343012,-0.182357674,-0.022847907,1.093642638,-0.166264177,3
1.577930795,-0.968246914,-1.236303162,0.053795485,0.557460226,0.221710773,0
0.961787343,0.502003576,-0.705246277,0.934128388,1.287039055,1.500585011,3
-0.07971421,-0.629409972,-0.930281175,0.332436895,1.149187559,-0.853595504,3
0.002674112,1.17294755,0.119432001,1.31787099,1.342877017,1.197723311,3
-0.15753732,0.391822153,0.293301505,0.706760309,2.184705709,-1.355871049,3
-0.068431,-0.919478824,-2.215925245,1.591994862,0.997630789,-0.62417063,3
-0.156478927,-0.192983575,0.595739587,0.005427086,-1.370575084,0.342249177,2
1.6399226,-0.468055118,0.720369662,1.364997768,1.036517157,1.8202491,3
1.059346061,0.416014514,-0.115996038,-0.002511867,0.232952054,-0.855179365,3
0.688548245,-0.09748909,-0.458744484,0.7734668,1.072172796,-1.317420527,3
-0.409050511,1.621905867,-0.746693908,0.53627581,1.11467304,-1.346714714,3
0.389265444,0.170206416,-0.082704387,2.257019578,-0.392985988,-1.412579236,3
0.247729784,-1.097202571,-1.173838793,1.076143818,0.321357488,-0.564349748,3
1.216555322,0.751708006,0.804084706,1.950625886,2.04713803,-0.773248919,3
-1.729576967,0.284555549,-1.988039495,-0.149118095,0.540682259,0.862324466,3
-0.016549126,-0.936600664,0.675282661,1.111542179,-0.435792892,2.787610552,3
-0.676346004,-0.687679783,-0.231363365,1.677079399,0.325263261,-1.580901927,3
0.50625346,0.632042889,0.133069293,0.469684112,-0.105881952,-0.686896087,3
0.406333393,-0.216616844,0.868410501,0.150416529,0.846600145,-0.609524957,3
0.949678398,-0.550358604,0.469072732,-0.754832009,2.805442233,-1.348383521,3
-0.471427411,1.270199599,0.028840744,-0.068290144,0.37161636,1.722877658,3
0.221437114,-2.087549723,0.120263241,2.38313444,1.46938317,1.24019712,3
0.815165088,-2.862777369,-0.434287648,1.23680496,1.170751518,-0.94497399,3
1.466636919,0.413914329,-1.121000879,-0.694428399,1.83719776,-0.295382996,3
-1.467022496,-0.900766533,0.24882707,0.473557313,1.688777509,-0.851650759,3
0.638553457,-2.799652206,-0.34411158,1.106060675,0.702796119,-1.373698383,3
1.642914934,-0.691928276,-0.202983839,-0.606903289,0.701040578,-0.721830205,2
-0.486691475,-0.207830097,0.548837218,0.596845849,1.702009529,-0.616551889,3
0.170102451,0.472510418,-0.530028256,1.579267943,-0.83428171,-0.869292087,3
-1.222426343,0.953242662,0.003688224,-0.291455047,1.6528552,-1.269911682,3
0.478114981,-0.557870002,2.043088272,1.120241969,0.033681142,-1.247145847,3
-1.244524866,0.363127733,0.256725011,0.703825716,0.555493215,2.414538063,3
-0.472515886,0.444536346,0.249636793,-1.812875691,-1.193715201,1.575850768,0
-1.142911643,0.208899904,-0.647865757,0.62927498,0.972615549,0.504846767,3
-1.746717251,-0.452051928,1.685746829,0.519622357,1.840199487,-0.548788448,3
1.37588717,0.649335525,-0.993642294,1.816765475,0.029219618,-1.005641372,3
1.123269783,0.661982841,0.619937032,0.130306523,1.966872744,-0.496246396,3
0.042171919,0.591181504,0.16791025,0.914415215,1.590639634,-0.641872712,3
-0.338688274,1.647268295,0.755840732,0.936167929,0.823055658,0.987189199,2
0.548563354,0.577515009,0.706983706,0.697900559,1.205786437,0.39340053,3
1.73204439,0.428706104,0.471683545,2.70575399,1.124230731,1.952155181,3
-1.329073264,-0.723105939,-0.24124959,1.439525301,1.353848088,-1.287622404,3
2.704931547,-0.415391474,0.784023374,0.552749522,1.287717669,-0.446884416,3
-1.014381451,-0.200658544,-1.017295611,1.316195818,1.482319819,-0.581245315,3
-0.106182328,0.049182648,0.063813563,0.835780347,1.618589207,-1.170736051,3
-0.148620592,-0.497289299,0.393150419,0.871761651,1.253283995,-1.414764,3
-1.221699093,-2.443302393,-0.792905388,0.43115892,0.586642436,1.916789276,3
2.164673198,-0.944563714,1.134124078,0.426996121,2.238615281,-1.523468206,3
1.174576709,-1.239789954,-1.198171086,1.86604966,1.163969999,1.22538253,3
-1.701039175,0.139342463,0.413516337,1.567054906,0.768735105,2.025104163,3
-0.995017766,-0.500734466,-1.714461853,0.884746438,1.041923546,-0.573630312,3
-0.137849858,0.689808204,0.292365497,0.971049375,0.957354174,1.449070453,3
-0.251886773,-0.375321449,2.120929197,0.863900988,0.528146029,3.147831361,3
-1.061824161,2.18651822,1.490119365,1.51128464,0.332354676,2.517623819,3
2.357522658,-0.595120161,1.190619401,1.566596814,-2.592558356,-0.046597889,1
1.17003769,-0.936267991,-0.185589798,-0.493211121,0.535482621,-1.823921877,2
-0.447749622,-0.590919106,-0.105616421,1.61269407,0.387016942,-1.409841807,3
-1.534804034,0.834354439,-0.033800548,0.742501746,1.237357706,-0.683343069,3
0.974225983,-0.478932184,-0.34275252,-0.584899873,0.544015385,-0.1995091,3
1.463983254,1.009599498,0.410490491,0.984166256,0.414763198,-0.872059219,3
-1.276556103,1.517235292,-0.770926805,2.072929279,2.130880988,-0.522391582,3
-0.396546709,1.922809944,0.489746372,0.249429187,0.51002521,0.723034969,3
0.587170115,0.294393218,-0.106475253,1.081304827,0.761044514,-0.829550031,3
1.555956648,0.675690167,0.483883042,1.79289033,2.192460781,0.248067097,3
-0.294911456,0.829193211,-0.161002726,0.783989709,-1.149991724,-1.497763846,1
1.165786226,0.210242892,0.343862367,0.907848499,-0.139213995,-0.683480666,2
0.231971107,0.006153077,-3.196257044,-1.338553785,0.297722726,-1.178372557,3
0.339157213,-1.801693674,-1.506578821,-1.876447502,2.156221058,2.20632317,2
0.597965395,-1.709275383,-0.527262794,1.755187174,0.656600624,-0.69392557,3
1.342015127,-0.43949088,0.429494019,0.694222384,1.327142805,-1.722788749,3
0.974580288,0.73051481,0.12307644,1.602939533,0.690324861,2.007549922,3
-1.263360793,0.110006386,-0.198603338,1.928762825,0.820715146,0.848280067,3
0.310174338,-0.298376235,0.376978097,-0.075031047,1.738834686,-0.827331332,3
-1.286695275,0.116278176,0.556923047,1.673638871,-0.200875918,3.888781574,3
0.653662438,1.420772942,-0.573849294,2.238919835,0.86597195,1.842643974,3
1.663372607,1.433022854,-2.375002535,1.761019862,0.797313901,2.374614424,3
-0.091787838,0.402660435,0.838296724,-1.538848532,-0.838594732,1.155855062,0
1.216677679,-1.559423646,1.46077614,1.009616133,0.449016336,0.575050581,3
1.876652025,0.397782324,0.240476463,0.691042155,0.590963646,1.017420265,3
-0.332649791,0.330548575,-0.355238758,1.652940711,1.696099608,-0.510514632,3
-0.614219053,0.787019575,0.022631043,-0.563171325,1.471978297,-0.171232076,3
1.28393916,-0.478270289,-0.789033569,-1.13639758,1.036481789,-0.992114956,3
-0.619619675,-0.323072542,0.270025113,0.755994604,0.333320949,-1.450175047,3
1.600568894,-1.505747943,1.507970919,1.404197815,-0.749728458,-0.678656054,3
0.65083949,-1.448505203,1.290624066,2.22331657,1.112103672,2.87282946,3
-1.155440794,1.136326901,-0.972466867,0.242811098,-2.000093216,0.036735389,0
-1.621029819,0.313771351,-2.001973345,1.91260014,-0.33294202,-1.199571203,3
0.271714842,1.075630786,0.246395032,0.997865686,0.693998387,-1.396672858,3
0.59822457,-0.140233,1.266426117,0.846568347,0.266135469,-0.848583974,3
-0.815036459,1.296524732,0.388318788,1.369340541,1.451480804,-1.076620776,3
-0.143912107,0.990503903,-0.034286518,2.017731947,0.10563949,-1.097843721,3
-0.440360797,-0.129677742,-1.721943488,0.837978347,0.842030655,0.617162358,3
-0.106972313,-0.224269018,-0.961521402,-0.640146631,0.532940573,-0.749616208,2
-2.145227459,2.077514599,-0.349682273,0.118572768,0.792200646,1.091954645,2
0.86251793,0.410787067,-0.193967957,1.201359698,0.369561501,-0.373376862,3
-0.367168213,-1.407512449,-0.16668964,-1.274541361,1.374406952,3.460059194,2
-1.212804204,-0.538850336,1.426530628,1.042607123,-0.258037358,0.791897459,2
-1.144223035,-1.842620879,-0.721906211,2.140157342,-0.179532906,-0.921706965,3
-0.615558429,0.021869053,0.496019063,-0.317710079,1.028048448,-0.365620904,3
-0.263359314,-0.538622142,-0.845051623,0.509470156,3.299328307,-0.912629873,3
0.056899229,-2.026382897,-2.47172514,1.41505701,0.758684148,-1.617403378,3
0.14026384,-1.148819789,0.423872322,0.817556209,1.999907332,-1.028365362,3
1.460219862,-1.268879611,0.154279771,0.947885032,1.032060265,-1.426447717,3
-0.949817089,-0.611988199,2.1537534,0.723381636,0.287167237,2.28847127,3
-0.025144825,1.190696919,0.128102789,1.257753132,0.775429638,1.640796809,3
-0.01502383,-1.891806284,0.361996074,0.112953803,1.093605749,-0.090634405,3
0.683647449,-0.453332382,0.687393612,-1.118966408,1.190176948,-0.569974019,2
-1.176935572,0.568575557,0.6338605,2.748565092,1.757175475,2.105519049,3
1.293475221,-0.294660452,-0.830221256,1.759949529,2.059834608,-1.69179022,3
1.559448735,-0.260098566,-0.109499049,1.000518936,1.218430519,-1.487789078,3
-0.05277146,-0.054577012,-0.21378508,-0.864393597,-1.780059842,0.603512571,0
1.102860679,-1.269184425,1.270113104,-0.289456669,1.186935369,-0.54832054,3
0.203915517,0.283771225,-0.696775009,0.011130671,1.76765881,0.110913946,3
0.989458958,0.161005452,-0.483278971,1.276971072,0.687288345,1.266214873,3
0.4799874,0.546861213,0.134928684,1.264520272,0.228630514,-1.109183548,3
1.531795699,1.822540363,-1.242023837,1.015536108,0.203562276,0.26458151,3
0.715882576,-0.338278882,1.569427198,1.442778212,1.180634399,-0.945648724,3
0.117119881,-0.821024556,-1.576908128,-0.447495251,0.342096992,1.134265989,3
-0.549624003,-1.069529161,-0.167752713,0.462994694,2.557569499,-1.259619173,3
-0.205259476,1.16833855,0.5622678,2.069644388,0.377724704,-1.563977603,3
0.860798855,0.235261846,-1.605806561,1.141109858,-0.272073399,0.152757127,2
1.319067472,0.703945444,0.341530372,-2.765961528,2.486570791,-2.355948883,2
-0.625412515,-1.090865236,-0.194804821,2.632635512,0.878037169,1.909007549,3
-0.733125853,1.493282334,-0.566998367,1.175954299,0.324190597,-1.254693403,3
0.171566307,0.708220746,0.614562554,1.825087346,2.123306932,-1.078528208,3
-0.329808624,-3.671440716,0.104491213,1.65746671,0.869606534,2.285383771,3
0.4240906,1.070776079,-0.491736756,0.736485265,1.536770634,-0.634176444,3
-0.321079969,-1.354842483,-0.88034698,-0.399541319,0.10456364,1.478116921,3
-0.013303237,0.314692721,0.406380752,1.067400581,0.276154201,0.969467483,3
-0.882148133,-2.380100691,0.775768071,1.90665512,0.127218226,-0.306925349,3
0.904959961,0.67746915,0.293485722,0.796147691,1.137941422,0.507045219,3
0.217203003,-1.479370088,0.259602768,0.337692942,-0.582623179,-0.511984098,3
0.98643047,1.056007434,1.287689008,0.758848043,0.851022512,-1.292680928,3
-0.990542406,-0.695676469,-0.068500036,2.30739998,2.486703564,0.074834012,3
-1.173709732,0.299896987,-1.464554067,0.126616954,0.823118362,0.056791862,3
-0.529853496,0.184032272,-0.920691638,0.942548501,2.193671556,-0.117946866,3
-0.409733186,-1.635948162,0.438527326,0.094922427,0.504066882,-0.380895186,3
1.288882829,0.18146434,0.478251963,1.350866407,2.37552457,-1.468844806,3
0.18061567,-0.83744607,-1.298572042,1.183668453,1.44830476,-0.74938547,3
-0.039378257,0.858814662,0.004094531,1.018504309,1.373656898,-1.214258597,3
0.129293376,-0.156212524,1.430795149,0.876629238,1.291343277,-0.298400207,3
0.908624057,0.085129153,-1.768290921,2.803954424,1.538252567,1.346208752,3
0.903399326,-1.208169142,0.49263182,0.234022451,0.410458249,-0.803207049,3
-0.120507591,-0.873204567,-1.482787214,0.375572988,0.694464996,1.192828469,3
-1.366208952,-0.077419771,-0.163804269,-0.144120043,1.276145512,-0.753158068,3
-2.228133054,-0.011400995,-0.297253099,1.735948357,1.156406622,-1.176037736,3
1.138361176,1.245867319,0.66383244,0.152933392,2.17538762,-1.168921191,3
-2.075699801,-0.904571604,1.093929852,2.056046649,-0.244643378,-0.608769843,3
-0.888943065,-0.252215182,0.546889329,0.911088832,-0.329817249,-0.486234632,1
-1.100316121,0.988242234,-0.687606867,0.76703193,0.454298825,-0.87914559,3
-0.651513533,1.159853993,0.625359158,1.42710057,0.940802489,1.466449892,3
0.252547755,2.228968014,0.746242862,-1.425725569,1.173721524,-0.463274415,3
-2.576667967,-0.929967015,-0.620148859,0.682452036,0.085285364,-0.13801083,3
-0.077975475,-0.144716309,-0.639196157,0.107095663,1.369736148,-0.755265706,3
-0.747874873,2.392257232,-1.084452616,-0.522008789,0.671177237,-0.393193128,2
-0.6626755,0.440403002,0.831380409,0.422983062,1.218841125,-0.604528394,3
-1.075015152,0.643724301,-0.823997067,1.107939324,0.552260802,1.218731159,3
-1.970093896,-0.845800851,0.750248185,0.958442387,0.021548791,-1.170712687,3
-1.779371243,2.140587538,1.719238378,1.044027303,0.293084082,2.424476684,3
0.55469216,0.400811687,0.522346287,1.049997992,1.768849429,0.341774337,3
0.429613401,0.271754221,0.181187547,-0.023388644,0.514563212,0.18576254,3
-0.41055428,1.821957233,-0.909065881,-0.133295169,0.409280991,-0.080215124,3
-1.19680924,0.952219226,0.080972434,1.948438109,0.684318106,2.074139883,3
-0.879821402,-0.877396637,-0.304311467,2.528353748,0.35868768,-1.121035338,3
-1.074403677,-0.389259434,-0.161148501,0.521241587,0.617238967,0.950691179,3
-1.731675732,0.420098704,0.73783787,-0.758965348,-1.160011646,-0.938302141,0
-0.140958991,-1.309635933,1.092808439,1.733021525,1.448085361,1.598543247,3
-1.075383368,-0.544725646,0.114717718,0.135645706,1.171180641,-0.230650843,3
0.968143542,-1.158876646,-0.904220361,1.254334965,0.739918658,-1.787268712,3
-1.577263758,-0.054004097,-0.051581908,0.987724094,0.99478246,0.958612327,3
-0.565500638,0.989517002,-1.256760356,1.693606521,0.261539108,2.858510721,3
-1.10460743,1.00998159,-0.686007042,-0.363710087,-0.394987437,0.540076516,2
-2.286134219,-1.056683496,-1.747662776,0.659139934,1.049046419,0.257946023,3
0.507141798,-0.445479933,0.47239861,1.235416048,0.687069397,-1.164461557,3
1.076930188,0.675829531,1.706583682,-0.196132784,0.502877494,-0.610375687,2
1.811434896,0.472475029,-1.284789911,1.259901806,1.270309234,-0.619031184,3
0.473099509,1.604111518,1.769192862,-0.996557717,-0.298453453,1.445589422,0
-0.822825705,-0.166099313,-0.143969889,0.477099827,0.843718697,-0.376039503,3
-1.133152053,-1.433755434,0.551877188,1.670908909,1.247629102,-0.64560789,3
0.045857904,1.282680167,-1.01442098,0.764411901,1.237444897,-0.768001129,3
0.008283873,1.063490408,0.320735236,0.724538064,-0.02731791,1.625187089,3
-1.039437989,1.395665846,-1.746529124,1.168633071,0.812893423,-0.904417225,3
0.227790228,-1.04178181,-1.102909036,2.46009332,1.360168394,1.236441017,3
-0.627218307,2.813195548,1.021361148,1.093402195,0.946136572,1.359120462,3
1.696282767,0.284316135,1.151788598,0.182536905,0.503874985,1.190696584,3
-0.153009434,0.159882041,1.620336785,0.933951823,1.669722913,-0.585473326,3
-1.333999211,1.428976996,0.551272079,0.547561946,0.055834744,2.288279714,3
0.13592168,0.475122341,0.323523864,1.067494308,0.167260914,1.922083774,3
0.924980939,0.499273354,-0.333007721,0.082924454,0.000171022,1.827766271,3
-0.618675113,0.231846051,1.985935136,-0.647626,0.870557467,-0.805112946,3
-0.742561171,0.399081783,-0.632230026,0.817944779,1.741029815,0.525322972,3
0.794434513,0.926953231,0.41662776,1.895878132,0.068686644,-1.348768335,3
0.121793309,0.193320194,-0.748673713,1.159016399,0.338466185,-1.045605261,3
-0.239811458,0.474220622,1.104303448,-0.810425983,0.613400127,0.25871347,3
0.690027686,0.491184865,-0.736906204,1.174132913,1.733030324,-0.306583724,3
-0.829960575,2.047662631,1.105999374,0.735515998,0.295517185,-1.233071305,3
-0.675101177,-0.714959784,0.162102591,0.543342187,1.187637221,-0.66323152,3
0.137074082,-0.125939277,-1.440193371,0.040256213,1.139509057,-0.916545139,3
-0.911782414,-1.553977496,-0.369484953,0.365514875,1.736805841,-0.788647151,3
-1.866005547,1.223422332,-0.21331067,-0.646148059,0.983498235,0.925887289,3
-0.49786305,-0.973568631,0.885289359,-0.081856853,1.709368858,-0.398776407,3
-1.022988946,-0.604514492,-0.588265516,0.108247871,0.29953161,1.950363075,3
0.018096938,-0.538448871,1.031627329,-2.627654675,2.964223476,0.367171994,2
-0.004464109,-0.382455499,-0.703421277,1.052243609,-0.885923403,0.315273061,2
0.204622885,-1.117676144,0.428743386,0.606154661,1.426995498,-0.21768614,3
-2.204331249,-0.358780792,-0.082741651,1.312662904,1.027557353,1.491605073,3
-1.094361106,-1.979255021,-0.052000471,2.548014069,-0.96025793,-1.524595579,3
1.868053216,0.295474999,0.670893326,0.384733209,1.273587653,-0.778365427,3
-2.015462324,-0.33550484,-1.790561705,0.893055758,0.802624597,1.087887314,3
-1.789606162,-0.478377523,-0.43623831,1.046459465,1.598883233,0.362687833,3
-0.311025312,2.035976173,-1.021056207,1.193730707,-0.691117397,-0.853329986,3
1.78722183,-1.753370039,-0.717743461,3.740067344,2.191354468,0.885274587,3
-0.126673955,0.180459175,-0.006587678,0.309480155,-0.155697881,-1.177852326,2
-0.453769362,1.647733445,0.018631803,-0.923894402,-0.607480301,1.046309283,3
-1.012925099,-0.490554907,0.778886462,0.46732642,1.11459549,-1.38172747,3
0.438790357,-1.8522434,-1.320534646,0.678357771,1.135555002,1.019714634,3
0.602116686,0.81261878,-1.111559265,-1.338323428,-1.079228894,-1.235364868,0
-0.936032071,0.653948172,1.13307995,1.057324837,2.052748995,-1.737730843,3
-1.103911311,-0.919406907,0.867063975,0.318759578,2.892311979,-1.403102514,3
-2.733623184,-0.432022309,-0.430932043,0.997778554,1.9224237,-0.660207367,3
-0.541233599,-0.073355531,-0.280415976,-0.227163784,0.420295278,-1.341450426,2
-0.335263833,-0.509131736,-1.516953226,2.013236229,1.920329935,0.592848793,3
1.264659385,-2.294992923,1.012029299,0.42710656,1.174619078,-1.119187744,3
0.007287838,0.536169995,-0.701222306,1.778452241,1.375560923,-1.407040187,3
-1.161850095,-1.823695549,0.367569633,-0.051610728,1.046328514,-3.375472902,1
-0.979114263,-0.233675477,1.289436881,1.034781986,2.091069361,-1.69482737,3
-0.902887338,-1.491195061,-0.826827036,-0.430296712,-1.52829369,-0.827413389,0
-1.576621289,0.686427477,0.187340736,1.06838369,1.501009998,1.238466061,3
0.611374918,0.591474591,0.242396445,2.30241555,0.558194002,-1.064845238,3
-1.119639158,0.243061148,1.465987231,0.880294865,1.301663211,0.345980904,3
0.63045166,-0.490534321,0.40366238,-0.16487059,1.105332656,0.229720264,3
-0.03445926,-0.226251649,-0.191388579,-1.278136092,0.432472822,0.099110655,3
-0.128815663,-1.173242853,0.200639843,0.815248109,0.46157113,2.156127284,3
0.961101549,1.970177073,-0.503367612,1.333310142,-1.343416082,-0.81084921,3
0.643246458,-0.583692138,1.610485312,0.509151425,2.014473148,-1.327391132,3
0.54776635,-1.549997042,-0.052416276,2.024738139,1.898410116,0.756594056,3
2.202122941,-1.206419841,-0.429147659,0.095981497,0.052262221,2.454563556,3
-0.74483864,0.060723911,0.453286752,0.062376263,0.365852498,0.999462215,2
1.501213234,-0.995156925,0.474037196,0.300966596,-0.897486769,3.010746963,3
-0.03579515,-0.877291521,-0.393860505,1.010200188,1.599167095,-0.834342246,3
-0.503928835,-0.904825339,1.169165125,-1.555013581,0.647478934,-0.783375885,3
-0.438896302,-1.035670818,1.351623611,1.429809076,0.182579207,-1.030065548,3
-1.17409788,-0.363110062,-0.412735788,0.276769644,1.477269004,-0.359005011,3
0.031455702,0.20420992,0.27764352,0.735166391,0.402921901,-1.335149287,3
-0.24532627,-1.035705428,0.242218862,0.469620737,0.908899009,-1.182771581,3
0.419774544,-0.099157609,0.808338311,-0.7695956,1.280075289,-0.068908399,3
-1.060253231,-1.089102452,-0.45628347,0.892326936,1.767654003,0.068321953,3
-0.46163642,0.987539426,0.246236061,0.289558682,0.915429079,-0.932452161,3
0.221442228,-1.521985033,0.030356217,-0.505569055,-0.630996473,-0.403846514,3
1.395123781,-0.205694466,0.231621143,0.034195949,0.200647977,1.134913655,3
-0.290557043,-0.003674301,-2.107788296,0.325936879,0.829248753,1.233363084,3
-0.519194129,0.072248116,-0.699146974,-0.457514602,2.024899408,-0.825905225,3
0.829536683,0.184369381,-0.51028008,1.711051861,1.041809227,1.814774272,3
1.086425747,-0.470181748,-0.523002936,-2.064405894,-1.303471732,-1.785152379,0
0.09386398,0.543926647,1.871484417,0.851255677,-1.083073299,-0.523844529,3
-0.370091632,-1.752668305,-0.318611876,0.409009767,1.879026561,-0.798600457,3
0.473270849,-0.458414515,-0.521554879,-0.168702369,0.749507021,1.003479473,3
-1.36585861,0.293656825,-0.940828413,1.79082251,1.283433129,1.192100516,3
-0.18859533,-0.573392901,-0.071732844,-0.435264561,0.438531226,0.529239442,3
0.071699032,-1.117226247,0.427006402,0.619813728,0.329158893,-0.675158955,3
0.586501165,0.94302823,-1.814345317,-0.141307481,2.738861055,-0.342512563,2
-0.202328785,0.252796253,-0.789424099,0.383718805,0.705436746,0.626479698,3
-0.40679393,0.325385027,-0.874237787,1.445035495,1.348304502,-0.749524296,3
0.575388298,0.397287049,0.999818526,1.815733529,2.023497025,0.213869136,3
-0.222349639,-0.803195306,0.837673017,0.859489312,1.609929476,-1.304239101,3
-0.594776226,-0.801675874,-0.179984176,-0.07487874,1.422578852,-0.710769292,3
0.827280914,0.349256834,-0.565858412,1.029238438,1.878314183,-0.851186461,3
-1.414779554,-0.604523345,-0.480289256,-0.405974188,0.613193546,-1.898399657,2
1.365578767,-0.496370569,0.37723861,1.454192777,0.828888821,1.900287288,3
-1.282115572,-0.666572694,0.242312041,-0.047905054,2.55291178,-0.613480898,3
1.364028648,-0.843165944,-0.262403536,-1.045665883,1.17715367,-1.408641259,2
0.640086471,-1.895940292,-1.564363881,-0.496260515,0.836190026,1.088665921,3
0.502430206,-0.298866447,0.570780435,2.474992363,0.195875018,-1.453056182,3
1.002419093,-0.303249814,-1.288967925,-0.280194889,0.145566528,1.988544868,3
-1.539312886,-0.544356276,1.436741535,0.618232797,0.9736607,1.438595722,3
0.563438888,0.356068446,1.181455385,2.358400898,1.652494766,0.489152023,3
0.49836464,0.599230169,0.388050515,-0.344491418,1.408303988,-0.530900236,3
0.402160939,-0.703394167,-0.384559853,1.502847021,2.279111214,-2.000051612,3
-0.584523486,0.023195854,1.068944543,-1.192927349,0.781498323,-0.114571517,3
-0.411553898,0.029590795,1.107541648,1.248137451,-0.695980304,0.114014879,1
-0.197734761,0.500626491,0.305715601,1.111517198,0.034018366,-0.491546754,1
-0.223168199,-0.364055576,-1.417991303,1.324674267,0.031449543,-0.919356173,3
0.078420117,-0.790966467,0.156518178,0.49045745,1.01143204,0.192485857,3
-0.482713054,0.506740565,0.529372631,1.649767289,0.451893298,-0.59494013,3
-0.69570475,0.75313015,0.153633981,0.798998137,0.920509926,-1.550662424,3
0.092375097,-0.176728678,0.394672637,0.889021881,0.974682898,-1.41591615,3
-1.295248358,0.113489552,0.047368638,0.155601861,0.16651363,1.265287965,3
0.778220149,-0.112100862,0.829587807,0.055062204,0.889839476,-0.48243538,3
-1.256422243,-0.205649252,-0.250160599,0.981752636,3.065397284,-1.594266126,3
-0.815656496,0.161612783,0.933903377,-2.57010696,2.109206799,-1.793819535,2
1.359504771,0.73162076,-0.153577022,0.981060015,-0.730226596,-0.832627332,2
1.579457779,-1.244545477,-0.923256864,1.009444301,0.760783743,1.011317973,3
-0.728120729,2.173253848,-0.712655112,0.850322891,2.973416145,-1.82416119,3
-1.796070205,0.878474172,-1.853900446,0.706635401,0.974223955,3.085800122,2
-0.558929734,1.127354276,0.158878213,0.695934706,1.988359172,0.287355356,3
1.204190845,-0.446738536,-0.446805042,-1.013545892,-0.961393016,2.331896234,2
-0.466140075,0.831537325,-1.094411797,1.06501439,2.188815518,-1.619033189,3
0.80374803,0.579999023,1.200480657,1.514388455,1.955542931,0.471651469,3
-0.713965144,-0.355496958,-0.094458159,0.714148355,0.787481492,-1.026540662,3
1.070299538,2.115269693,-0.494271524,0.989182288,0.79994685,-0.82176966,3
0.809687367,0.596930873,1.053640443,-0.251165859,-0.346714301,0.057034321,3
0.279441033,0.69130527,-0.887698838,0.823983874,-0.57743458,3.284878006,3
-1.568465372,1.25523845,0.400915653,1.175028885,2.674902243,-1.691782529,3
